	lmd		Sun_flux	Sun_phot	SunV14_phot
	um		W/m2/nm	    photon/s/m2/nm  photon/s/m2/nm
   9.5090000e-01   8.0700000e-01   3.8604301e+18   3.8604301e+02
   9.5140000e-01   8.0620000e-01   3.8586310e+18   3.8586310e+02
   9.5180000e-01   8.0790000e-01   3.8683933e+18   3.8683933e+02
   9.5230000e-01   8.0890000e-01   3.8752162e+18   3.8752162e+02
   9.5270000e-01   8.0600000e-01   3.8629450e+18   3.8629450e+02
   9.5320000e-01   8.0370000e-01   3.8539433e+18   3.8539433e+02
   9.5370000e-01   7.9740000e-01   3.8257389e+18   3.8257389e+02
   9.5410000e-01   7.9360000e-01   3.8091043e+18   3.8091043e+02
   9.5460000e-01   7.6750000e-01   3.6857606e+18   3.6857606e+02
   9.5500000e-01   7.5240000e-01   3.6147600e+18   3.6147600e+02
   9.5550000e-01   7.6010000e-01   3.6536651e+18   3.6536651e+02
   9.5590000e-01   7.8700000e-01   3.7845523e+18   3.7845523e+02
   9.5640000e-01   7.9610000e-01   3.8303151e+18   3.8303151e+02
   9.5690000e-01   7.9530000e-01   3.8284665e+18   3.8284665e+02
   9.5730000e-01   7.8890000e-01   3.7992452e+18   3.7992452e+02
   9.5780000e-01   7.8770000e-01   3.7954475e+18   3.7954475e+02
   9.5820000e-01   7.9540000e-01   3.8341497e+18   3.8341497e+02
   9.5870000e-01   7.9980000e-01   3.8573713e+18   3.8573713e+02
   9.5910000e-01   7.9950000e-01   3.8575332e+18   3.8575332e+02
   9.5960000e-01   7.9760000e-01   3.8503721e+18   3.8503721e+02
   9.6010000e-01   7.9280000e-01   3.8291945e+18   3.8291945e+02
   9.6050000e-01   7.8460000e-01   3.7911676e+18   3.7911676e+02
   9.6100000e-01   7.8410000e-01   3.7907239e+18   3.7907239e+02
   9.6150000e-01   7.9130000e-01   3.8275226e+18   3.8275226e+02
   9.6190000e-01   7.9400000e-01   3.8421803e+18   3.8421803e+02
   9.6240000e-01   7.8490000e-01   3.8001195e+18   3.8001195e+02
   9.6280000e-01   7.7840000e-01   3.7702159e+18   3.7702159e+02
   9.6330000e-01   7.8050000e-01   3.7823506e+18   3.7823506e+02
   9.6380000e-01   7.7970000e-01   3.7804350e+18   3.7804350e+02
   9.6420000e-01   7.7860000e-01   3.7766683e+18   3.7766683e+02
   9.6470000e-01   7.8070000e-01   3.7888182e+18   3.7888182e+02
   9.6520000e-01   7.8210000e-01   3.7975798e+18   3.7975798e+02
   9.6560000e-01   7.7330000e-01   3.7564065e+18   3.7564065e+02
   9.6610000e-01   7.6680000e-01   3.7267606e+18   3.7267606e+02
   9.6660000e-01   7.7080000e-01   3.7481401e+18   3.7481401e+02
   9.6700000e-01   7.8010000e-01   3.7949326e+18   3.7949326e+02
   9.6750000e-01   7.7630000e-01   3.7783995e+18   3.7783995e+02
   9.6800000e-01   7.7320000e-01   3.7652561e+18   3.7652561e+02
   9.6840000e-01   7.7580000e-01   3.7794784e+18   3.7794784e+02
   9.6890000e-01   7.7720000e-01   3.7882537e+18   3.7882537e+02
   9.6940000e-01   7.7520000e-01   3.7804552e+18   3.7804552e+02
   9.6980000e-01   7.7600000e-01   3.7859181e+18   3.7859181e+02
   9.7030000e-01   7.7660000e-01   3.7907988e+18   3.7907988e+02
   9.7080000e-01   7.7120000e-01   3.7663797e+18   3.7663797e+02
   9.7130000e-01   7.7060000e-01   3.7653878e+18   3.7653878e+02
   9.7170000e-01   7.7410000e-01   3.7840475e+18   3.7840475e+02
   9.7220000e-01   7.7530000e-01   3.7918637e+18   3.7918637e+02
   9.7270000e-01   7.7310000e-01   3.7830484e+18   3.7830484e+02
   9.7310000e-01   7.6990000e-01   3.7689390e+18   3.7689390e+02
   9.7360000e-01   7.6350000e-01   3.7395291e+18   3.7395291e+02
   9.7410000e-01   7.5830000e-01   3.7159676e+18   3.7159676e+02
   9.7460000e-01   7.5470000e-01   3.7002245e+18   3.7002245e+02
   9.7500000e-01   7.6120000e-01   3.7336251e+18   3.7336251e+02
   9.7550000e-01   7.6620000e-01   3.7600770e+18   3.7600770e+02
   9.7600000e-01   7.6910000e-01   3.7762431e+18   3.7762431e+02
   9.7650000e-01   7.6020000e-01   3.7344567e+18   3.7344567e+02
   9.7690000e-01   7.5560000e-01   3.7133798e+18   3.7133798e+02
   9.7740000e-01   7.5910000e-01   3.7324899e+18   3.7324899e+02
   9.7790000e-01   7.6490000e-01   3.7629324e+18   3.7629324e+02
   9.7840000e-01   7.6110000e-01   3.7461527e+18   3.7461527e+02
   9.7890000e-01   7.5020000e-01   3.6943897e+18   3.6943897e+02
   9.7930000e-01   7.5070000e-01   3.6983626e+18   3.6983626e+02
   9.7980000e-01   7.5580000e-01   3.7253891e+18   3.7253891e+02
   9.8030000e-01   7.5640000e-01   3.7302491e+18   3.7302491e+02
   9.8080000e-01   7.5620000e-01   3.7311649e+18   3.7311649e+02
   9.8130000e-01   7.6020000e-01   3.7528135e+18   3.7528135e+02
   9.8170000e-01   7.6060000e-01   3.7563186e+18   3.7563186e+02
   9.8220000e-01   7.5880000e-01   3.7493378e+18   3.7493378e+02
   9.8270000e-01   7.5650000e-01   3.7398760e+18   3.7398760e+02
   9.8320000e-01   7.5360000e-01   3.7274350e+18   3.7274350e+02
   9.8370000e-01   7.5140000e-01   3.7184434e+18   3.7184434e+02
   9.8420000e-01   7.5000000e-01   3.7134018e+18   3.7134018e+02
   9.8460000e-01   7.5220000e-01   3.7258080e+18   3.7258080e+02
   9.8510000e-01   7.5150000e-01   3.7242311e+18   3.7242311e+02
   9.8560000e-01   7.5230000e-01   3.7300879e+18   3.7300879e+02
   9.8610000e-01   7.4800000e-01   3.7106490e+18   3.7106490e+02
   9.8660000e-01   7.4580000e-01   3.7016112e+18   3.7016112e+02
   9.8710000e-01   7.4400000e-01   3.6945487e+18   3.6945487e+02
   9.8760000e-01   7.4520000e-01   3.7023821e+18   3.7023821e+02
   9.8800000e-01   7.4490000e-01   3.7023906e+18   3.7023906e+02
   9.8850000e-01   7.4740000e-01   3.7166963e+18   3.7166963e+02
   9.8900000e-01   7.3670000e-01   3.6653401e+18   3.6653401e+02
   9.8950000e-01   7.3490000e-01   3.6582330e+18   3.6582330e+02
   9.9000000e-01   7.3300000e-01   3.6506188e+18   3.6506188e+02
   9.9050000e-01   7.3810000e-01   3.6778753e+18   3.6778753e+02
   9.9100000e-01   7.3890000e-01   3.6837202e+18   3.6837202e+02
   9.9150000e-01   7.3790000e-01   3.6805909e+18   3.6805909e+02
   9.9200000e-01   7.3840000e-01   3.6849421e+18   3.6849421e+02
   9.9250000e-01   7.4070000e-01   3.6982833e+18   3.6982833e+02
   9.9300000e-01   7.4090000e-01   3.7011455e+18   3.7011455e+02
   9.9340000e-01   7.3840000e-01   3.6901427e+18   3.6901427e+02
   9.9390000e-01   7.3870000e-01   3.6935000e+18   3.6935000e+02
   9.9440000e-01   7.3910000e-01   3.6973591e+18   3.6973591e+02
   9.9490000e-01   7.3730000e-01   3.6902091e+18   3.6902091e+02
   9.9540000e-01   7.3540000e-01   3.6825494e+18   3.6825494e+02
   9.9590000e-01   7.3460000e-01   3.6803911e+18   3.6803911e+02
   9.9640000e-01   7.3490000e-01   3.6837426e+18   3.6837426e+02
   9.9690000e-01   7.3470000e-01   3.6845881e+18   3.6845881e+02
   9.9740000e-01   7.3480000e-01   3.6869379e+18   3.6869379e+02
   9.9790000e-01   7.3380000e-01   3.6837661e+18   3.6837661e+02
   9.9840000e-01   7.3210000e-01   3.6770733e+18   3.6770733e+02
   9.9890000e-01   7.3080000e-01   3.6723821e+18   3.6723821e+02
   9.9940000e-01   7.2860000e-01   3.6631595e+18   3.6631595e+02
   9.9990000e-01   7.2740000e-01   3.6589559e+18   3.6589559e+02
   1.0005000e+00   7.2840000e-01   3.6661847e+18   3.6661847e+02
   1.0010000e+00   7.2930000e-01   3.6725490e+18   3.6725490e+02
   1.0015000e+00   7.2920000e-01   3.6738797e+18   3.6738797e+02
   1.0020000e+00   7.2800000e-01   3.6696650e+18   3.6696650e+02
   1.0025000e+00   7.2440000e-01   3.6533404e+18   3.6533404e+02
   1.0030000e+00   7.2000000e-01   3.6329611e+18   3.6329611e+02
   1.0035000e+00   7.1530000e-01   3.6110451e+18   3.6110451e+02
   1.0040000e+00   7.1190000e-01   3.5956716e+18   3.5956716e+02
   1.0045000e+00   6.9760000e-01   3.5251997e+18   3.5251997e+02
   1.0050000e+00   6.7130000e-01   3.3939858e+18   3.3939858e+02
   1.0055000e+00   6.7210000e-01   3.3997210e+18   3.3997210e+02
   1.0060000e+00   6.9750000e-01   3.5299577e+18   3.5299577e+02
   1.0065000e+00   7.0870000e-01   3.5884221e+18   3.5884221e+02
   1.0071000e+00   7.1440000e-01   3.6194398e+18   3.6194398e+02
   1.0076000e+00   7.1660000e-01   3.6323884e+18   3.6323884e+02
   1.0081000e+00   7.1580000e-01   3.6301337e+18   3.6301337e+02
   1.0086000e+00   7.1330000e-01   3.6192493e+18   3.6192493e+02
   1.0091000e+00   7.1390000e-01   3.6240894e+18   3.6240894e+02
   1.0096000e+00   7.1510000e-01   3.6319799e+18   3.6319799e+02
   1.0101000e+00   7.1420000e-01   3.6292053e+18   3.6292053e+02
   1.0106000e+00   7.1210000e-01   3.6203253e+18   3.6203253e+02
   1.0111000e+00   7.1090000e-01   3.6160126e+18   3.6160126e+02
   1.0116000e+00   7.1180000e-01   3.6223809e+18   3.6223809e+02
   1.0122000e+00   7.0890000e-01   3.6097625e+18   3.6097625e+02
   1.0127000e+00   7.0700000e-01   3.6018659e+18   3.6018659e+02
   1.0132000e+00   7.0840000e-01   3.6107802e+18   3.6107802e+02
   1.0137000e+00   7.1000000e-01   3.6207214e+18   3.6207214e+02
   1.0142000e+00   7.0480000e-01   3.5959763e+18   3.5959763e+02
   1.0147000e+00   6.9910000e-01   3.5686526e+18   3.5686526e+02
   1.0152000e+00   6.9880000e-01   3.5688790e+18   3.5688790e+02
   1.0157000e+00   7.0150000e-01   3.5844328e+18   3.5844328e+02
   1.0163000e+00   6.9630000e-01   3.5599642e+18   3.5599642e+02
   1.0168000e+00   6.9520000e-01   3.5560889e+18   3.5560889e+02
   1.0173000e+00   6.9950000e-01   3.5798438e+18   3.5798438e+02
   1.0178000e+00   7.0250000e-01   3.5969640e+18   3.5969640e+02
   1.0183000e+00   6.9320000e-01   3.5510894e+18   3.5510894e+02
   1.0189000e+00   6.8690000e-01   3.5208895e+18   3.5208895e+02
   1.0194000e+00   6.8610000e-01   3.5185146e+18   3.5185146e+02
   1.0199000e+00   6.8880000e-01   3.5340936e+18   3.5340936e+02
   1.0204000e+00   6.9390000e-01   3.5620060e+18   3.5620060e+02
   1.0209000e+00   6.9410000e-01   3.5647786e+18   3.5647786e+02
   1.0215000e+00   6.8780000e-01   3.5344989e+18   3.5344989e+02
   1.0220000e+00   6.8400000e-01   3.5166918e+18   3.5166918e+02
   1.0225000e+00   6.8980000e-01   3.5482468e+18   3.5482468e+02
   1.0230000e+00   6.9590000e-01   3.5813749e+18   3.5813749e+02
   1.0235000e+00   6.9480000e-01   3.5774615e+18   3.5774615e+02
   1.0241000e+00   6.9330000e-01   3.5718308e+18   3.5718308e+02
   1.0246000e+00   6.9220000e-01   3.5679048e+18   3.5679048e+02
   1.0251000e+00   6.9210000e-01   3.5691302e+18   3.5691302e+02
   1.0256000e+00   6.9260000e-01   3.5734509e+18   3.5734509e+02
   1.0262000e+00   6.9130000e-01   3.5688302e+18   3.5688302e+02
   1.0267000e+00   6.8950000e-01   3.5612720e+18   3.5612720e+02
   1.0272000e+00   6.8910000e-01   3.5609393e+18   3.5609393e+02
   1.0278000e+00   6.8990000e-01   3.5671558e+18   3.5671558e+02
   1.0283000e+00   6.8940000e-01   3.5663046e+18   3.5663046e+02
   1.0288000e+00   6.8240000e-01   3.5318096e+18   3.5318096e+02
   1.0293000e+00   6.8030000e-01   3.5226521e+18   3.5226521e+02
   1.0299000e+00   6.8330000e-01   3.5402489e+18   3.5402489e+02
   1.0304000e+00   6.8290000e-01   3.5398942e+18   3.5398942e+02
   1.0309000e+00   6.8190000e-01   3.5364257e+18   3.5364257e+02
   1.0315000e+00   6.8140000e-01   3.5358894e+18   3.5358894e+02
   1.0320000e+00   6.8130000e-01   3.5370842e+18   3.5370842e+02
   1.0325000e+00   6.7610000e-01   3.5117882e+18   3.5117882e+02
   1.0331000e+00   6.6780000e-01   3.4706921e+18   3.4706921e+02
   1.0336000e+00   6.6990000e-01   3.4832913e+18   3.4832913e+02
   1.0341000e+00   6.7040000e-01   3.4875774e+18   3.4875774e+02
   1.0347000e+00   6.6550000e-01   3.4640952e+18   3.4640952e+02
   1.0352000e+00   6.6960000e-01   3.4871210e+18   3.4871210e+02
   1.0357000e+00   6.7520000e-01   3.5179829e+18   3.5179829e+02
   1.0363000e+00   6.7550000e-01   3.5215849e+18   3.5215849e+02
   1.0368000e+00   6.7020000e-01   3.4956402e+18   3.4956402e+02
   1.0373000e+00   6.6270000e-01   3.4581885e+18   3.4581885e+02
   1.0379000e+00   6.6180000e-01   3.4554896e+18   3.4554896e+02
   1.0384000e+00   6.6890000e-01   3.4942437e+18   3.4942437e+02
   1.0390000e+00   6.7030000e-01   3.5035803e+18   3.5035803e+02
   1.0395000e+00   6.6420000e-01   3.4733670e+18   3.4733670e+02
   1.0400000e+00   6.6320000e-01   3.4698058e+18   3.4698058e+02
   1.0406000e+00   6.6580000e-01   3.4854185e+18   3.4854185e+02
   1.0411000e+00   6.6730000e-01   3.4949493e+18   3.4949493e+02
   1.0417000e+00   6.6820000e-01   3.5016799e+18   3.5016799e+02
   1.0422000e+00   6.6360000e-01   3.4792430e+18   3.4792430e+02
   1.0428000e+00   6.5940000e-01   3.4592128e+18   3.4592128e+02
   1.0433000e+00   6.6100000e-01   3.4692690e+18   3.4692690e+02
   1.0438000e+00   6.6430000e-01   3.4882601e+18   3.4882601e+02
   1.0444000e+00   6.6400000e-01   3.4886890e+18   3.4886890e+02
   1.0449000e+00   6.6110000e-01   3.4751152e+18   3.4751152e+02
   1.0455000e+00   6.5180000e-01   3.4281965e+18   3.4281965e+02
   1.0460000e+00   6.4650000e-01   3.4019469e+18   3.4019469e+02
   1.0466000e+00   6.5100000e-01   3.4275913e+18   3.4275913e+02
   1.0471000e+00   6.5470000e-01   3.4487190e+18   3.4487190e+02
   1.0477000e+00   6.5620000e-01   3.4586012e+18   3.4586012e+02
   1.0482000e+00   6.5970000e-01   3.4787078e+18   3.4787078e+02
   1.0488000e+00   6.5830000e-01   3.4733124e+18   3.4733124e+02
   1.0493000e+00   6.5690000e-01   3.4675781e+18   3.4675781e+02
   1.0499000e+00   6.5540000e-01   3.4616383e+18   3.4616383e+02
   1.0504000e+00   6.5450000e-01   3.4585310e+18   3.4585310e+02
   1.0510000e+00   6.5490000e-01   3.4626215e+18   3.4626215e+02
   1.0515000e+00   6.5360000e-01   3.4573921e+18   3.4573921e+02
   1.0521000e+00   6.5230000e-01   3.4524843e+18   3.4524843e+02
   1.0526000e+00   6.5230000e-01   3.4541251e+18   3.4541251e+02
   1.0532000e+00   6.4830000e-01   3.4349007e+18   3.4349007e+02
   1.0537000e+00   6.4680000e-01   3.4285801e+18   3.4285801e+02
   1.0543000e+00   6.5050000e-01   3.4501567e+18   3.4501567e+02
   1.0549000e+00   6.5150000e-01   3.4574271e+18   3.4574271e+02
   1.0554000e+00   6.5150000e-01   3.4590658e+18   3.4590658e+02
   1.0560000e+00   6.5070000e-01   3.4567824e+18   3.4567824e+02
   1.0565000e+00   6.4990000e-01   3.4541672e+18   3.4541672e+02
   1.0571000e+00   6.4960000e-01   3.4545335e+18   3.4545335e+02
   1.0576000e+00   6.4770000e-01   3.4460586e+18   3.4460586e+02
   1.0582000e+00   6.3510000e-01   3.3809378e+18   3.3809378e+02
   1.0588000e+00   6.2670000e-01   3.3381123e+18   3.3381123e+02
   1.0593000e+00   6.3590000e-01   3.3887155e+18   3.3887155e+02
   1.0599000e+00   6.4340000e-01   3.4306251e+18   3.4306251e+02
   1.0604000e+00   6.3160000e-01   3.3692959e+18   3.3692959e+02
   1.0610000e+00   6.3020000e-01   3.3637298e+18   3.3637298e+02
   1.0616000e+00   6.3960000e-01   3.4158334e+18   3.4158334e+02
   1.0621000e+00   6.4130000e-01   3.4265255e+18   3.4265255e+02
   1.0627000e+00   6.3540000e-01   3.3969191e+18   3.3969191e+02
   1.0633000e+00   6.3300000e-01   3.3859991e+18   3.3859991e+02
   1.0638000e+00   6.3910000e-01   3.4202363e+18   3.4202363e+02
   1.0644000e+00   6.4150000e-01   3.4350166e+18   3.4350166e+02
   1.0650000e+00   6.4070000e-01   3.4326668e+18   3.4326668e+02
   1.0655000e+00   6.3740000e-01   3.4165897e+18   3.4165897e+02
   1.0661000e+00   6.2550000e-01   3.3546914e+18   3.3546914e+02
   1.0667000e+00   6.2380000e-01   3.3474568e+18   3.3474568e+02
   1.0672000e+00   6.3380000e-01   3.4027134e+18   3.4027134e+02
   1.0678000e+00   6.3370000e-01   3.4040892e+18   3.4040892e+02
   1.0684000e+00   6.1880000e-01   3.3259177e+18   3.3259177e+02
   1.0690000e+00   6.0010000e-01   3.2272205e+18   3.2272205e+02
   1.0695000e+00   6.0300000e-01   3.2443329e+18   3.2443329e+02
   1.0701000e+00   6.2010000e-01   3.3382081e+18   3.3382081e+02
   1.0707000e+00   6.2730000e-01   3.3788616e+18   3.3788616e+02
   1.0712000e+00   6.2660000e-01   3.3766673e+18   3.3766673e+02
   1.0718000e+00   6.2860000e-01   3.3893424e+18   3.3893424e+02
   1.0724000e+00   6.2330000e-01   3.3626467e+18   3.3626467e+02
   1.0730000e+00   6.1310000e-01   3.3094693e+18   3.3094693e+02
   1.0735000e+00   6.1650000e-01   3.3293729e+18   3.3293729e+02
   1.0741000e+00   6.2690000e-01   3.3874298e+18   3.3874298e+02
   1.0747000e+00   6.1740000e-01   3.3379605e+18   3.3379605e+02
   1.0753000e+00   6.0930000e-01   3.2960071e+18   3.2960071e+02
   1.0759000e+00   6.1800000e-01   3.3449351e+18   3.3449351e+02
   1.0764000e+00   6.2600000e-01   3.3898098e+18   3.3898098e+02
   1.0770000e+00   6.2440000e-01   3.3830305e+18   3.3830305e+02
   1.0776000e+00   6.2510000e-01   3.3887099e+18   3.3887099e+02
   1.0782000e+00   6.1820000e-01   3.3531705e+18   3.3531705e+02
   1.0788000e+00   6.0640000e-01   3.2909967e+18   3.2909967e+02
   1.0793000e+00   6.1160000e-01   3.3207560e+18   3.3207560e+02
   1.0799000e+00   6.2190000e-01   3.3785583e+18   3.3785583e+02
   1.0805000e+00   6.1940000e-01   3.3668463e+18   3.3668463e+02
   1.0811000e+00   6.0590000e-01   3.2952937e+18   3.2952937e+02
   1.0817000e+00   5.9970000e-01   3.2633841e+18   3.2633841e+02
   1.0823000e+00   6.0010000e-01   3.2673721e+18   3.2673721e+02
   1.0828000e+00   5.9110000e-01   3.2198565e+18   3.2198565e+02
   1.0834000e+00   5.9880000e-01   3.2636076e+18   3.2636076e+02
   1.0840000e+00   6.1220000e-01   3.3384888e+18   3.3384888e+02
   1.0846000e+00   6.1170000e-01   3.3376085e+18   3.3376085e+02
   1.0852000e+00   6.1400000e-01   3.3520113e+18   3.3520113e+02
   1.0858000e+00   6.1710000e-01   3.3707978e+18   3.3707978e+02
   1.0864000e+00   6.0730000e-01   3.3191001e+18   3.3191001e+02
   1.0870000e+00   5.8660000e-01   3.2077382e+18   3.2077382e+02
   1.0876000e+00   5.9030000e-01   3.2297529e+18   3.2297529e+02
   1.0881000e+00   6.0200000e-01   3.2952822e+18   3.2952822e+02
   1.0887000e+00   5.9730000e-01   3.2713578e+18   3.2713578e+02
   1.0893000e+00   5.9880000e-01   3.2813806e+18   3.2813806e+02
   1.0899000e+00   6.0560000e-01   3.3204721e+18   3.3204721e+02
   1.0905000e+00   6.0850000e-01   3.3382093e+18   3.3382093e+02
   1.0911000e+00   6.0650000e-01   3.3290681e+18   3.3290681e+02
   1.0917000e+00   6.0060000e-01   3.2984959e+18   3.2984959e+02
   1.0923000e+00   5.9860000e-01   3.2893187e+18   3.2893187e+02
   1.0929000e+00   5.9450000e-01   3.2685836e+18   3.2685836e+02
   1.0935000e+00   5.6970000e-01   3.1339519e+18   3.1339519e+02
   1.0941000e+00   5.5170000e-01   3.0365981e+18   3.0365981e+02
   1.0947000e+00   5.6640000e-01   3.1192176e+18   3.1192176e+02
   1.0953000e+00   5.8300000e-01   3.2123951e+18   3.2123951e+02
   1.0959000e+00   5.8310000e-01   3.2147062e+18   3.2147062e+02
   1.0965000e+00   5.7960000e-01   3.1971597e+18   3.1971597e+02
   1.0971000e+00   5.8160000e-01   3.2099475e+18   3.2099475e+02
   1.0977000e+00   5.8170000e-01   3.2122552e+18   3.2122552e+02
   1.0983000e+00   5.7340000e-01   3.1681518e+18   3.1681518e+02
   1.0989000e+00   5.7910000e-01   3.2013935e+18   3.2013935e+02
   1.0995000e+00   5.9090000e-01   3.2684101e+18   3.2684101e+02
   1.1001000e+00   5.9140000e-01   3.2729608e+18   3.2729608e+02
   1.1007000e+00   5.9020000e-01   3.2681011e+18   3.2681011e+02
   1.1013000e+00   5.8270000e-01   3.2283304e+18   3.2283304e+02
   1.1019000e+00   5.7340000e-01   3.1785364e+18   3.1785364e+02
   1.1025000e+00   5.7820000e-01   3.2068895e+18   3.2068895e+02
   1.1031000e+00   5.8740000e-01   3.2596888e+18   3.2596888e+02
   1.1038000e+00   5.8650000e-01   3.2567597e+18   3.2567597e+02
   1.1044000e+00   5.8470000e-01   3.2485294e+18   3.2485294e+02
   1.1050000e+00   5.8470000e-01   3.2502943e+18   3.2502943e+02
   1.1056000e+00   5.8430000e-01   3.2498344e+18   3.2498344e+02
   1.1062000e+00   5.8350000e-01   3.2471461e+18   3.2471461e+02
   1.1068000e+00   5.8170000e-01   3.2388850e+18   3.2388850e+02
   1.1074000e+00   5.8100000e-01   3.2367411e+18   3.2367411e+02
   1.1080000e+00   5.8130000e-01   3.2401670e+18   3.2401670e+02
   1.1087000e+00   5.8090000e-01   3.2399830e+18   3.2399830e+02
   1.1093000e+00   5.8100000e-01   3.2422945e+18   3.2422945e+02
   1.1099000e+00   5.8080000e-01   3.2429315e+18   3.2429315e+02
   1.1105000e+00   5.8060000e-01   3.2435673e+18   3.2435673e+02
   1.1111000e+00   5.7770000e-01   3.2291099e+18   3.2291099e+02
   1.1117000e+00   5.7360000e-01   3.2079239e+18   3.2079239e+02
   1.1124000e+00   5.7310000e-01   3.2071458e+18   3.2071458e+02
   1.1130000e+00   5.7070000e-01   3.1954377e+18   3.1954377e+02
   1.1136000e+00   5.7240000e-01   3.2066840e+18   3.2066840e+02
   1.1142000e+00   5.7640000e-01   3.2308325e+18   3.2308325e+02
   1.1148000e+00   5.7460000e-01   3.2224775e+18   3.2224775e+02
   1.1155000e+00   5.7050000e-01   3.2014929e+18   3.2014929e+02
   1.1161000e+00   5.7100000e-01   3.2060222e+18   3.2060222e+02
   1.1167000e+00   5.7420000e-01   3.2257226e+18   3.2257226e+02
   1.1173000e+00   5.7490000e-01   3.2313903e+18   3.2313903e+02
   1.1179000e+00   5.7280000e-01   3.2213156e+18   3.2213156e+02
   1.1186000e+00   5.6570000e-01   3.1833787e+18   3.1833787e+02
   1.1192000e+00   5.6100000e-01   3.1586236e+18   3.1586236e+02
   1.1198000e+00   5.6200000e-01   3.1659503e+18   3.1659503e+02
   1.1205000e+00   5.6110000e-01   3.1628562e+18   3.1628562e+02
